CodeValue,ShortDescription,Description,Namespace
Cum laude,Cum laude,Cum laude,uri://ed-fi.org/DiplomaLevelDescriptor
Distinguished,Distinguished,Distinguished,uri://ed-fi.org/DiplomaLevelDescriptor
Magna cum laude,Magna cum laude,Magna cum laude,uri://ed-fi.org/DiplomaLevelDescriptor
Minimum,Minimum,Minimum,uri://ed-fi.org/DiplomaLevelDescriptor
Open Enrollment,Open Enrollment,Open Enrollment,uri://ed-fi.org/DiplomaLevelDescriptor
Recommended,Recommended,Recommended,uri://ed-fi.org/DiplomaLevelDescriptor
Summa cum laude,Summa cum laude,Summa cum laude,uri://ed-fi.org/DiplomaLevelDescriptor
