CodeValue,ShortDescription,Description,Namespace
Alias,Alias,Alias,uri://ed-fi.org/OtherNameTypeDescriptor
Nickname,Nickname,Nickname,uri://ed-fi.org/OtherNameTypeDescriptor
Other Name,Other Name,Other Name,uri://ed-fi.org/OtherNameTypeDescriptor
Previous Legal Name,Previous Legal Name,Previous Legal Name,uri://ed-fi.org/OtherNameTypeDescriptor
