CodeValue,ShortDescription,Description,Namespace
Curriculum,Curriculum,Curriculum,uri://ed-fi.org/InterventionClassDescriptor
Other,Other,Other,uri://ed-fi.org/InterventionClassDescriptor
Practice,Practice,Practice,uri://ed-fi.org/InterventionClassDescriptor
Supplement,Supplement,Supplement,uri://ed-fi.org/InterventionClassDescriptor
