CodeValue,ShortDescription,Description,Namespace
Practices,Practices,Practices,uri://ed-fi.org/LearningStandardCategoryDescriptor
Core Ideas,Core Ideas,Core Ideas,uri://ed-fi.org/LearningStandardCategoryDescriptor
Crosscutting Concepts,Crosscutting Concepts,Crosscutting Concepts,uri://ed-fi.org/LearningStandardCategoryDescriptor
