CodeValue,ShortDescription,Description,Namespace
LEA,LEA,LEA,uri://ed-fi.org/CourseDefinedByDescriptor
National Organization,National Organization,National Organization,uri://ed-fi.org/CourseDefinedByDescriptor
School,School,School,uri://ed-fi.org/CourseDefinedByDescriptor
SEA,SEA,SEA,uri://ed-fi.org/CourseDefinedByDescriptor
