CodeValue,ShortDescription,Description,Namespace
College/University Charter,College/University Charter,College/University Charter,uri://ed-fi.org/CharterStatusDescriptor
Not a Charter School,Not a Charter School,Not a Charter School,uri://ed-fi.org/CharterStatusDescriptor
Open Enrollment,Open Enrollment,Open Enrollment,uri://ed-fi.org/CharterStatusDescriptor
School Charter,School Charter,School Charter,uri://ed-fi.org/CharterStatusDescriptor
