CodeValue,ShortDescription,Description,Namespace
Government Run,Government Run,Government Run,uri://ed-fi.org/ProviderProfitabilityDescriptor
ForProfit,ForProfit,ForProfit,uri://ed-fi.org/ProviderProfitabilityDescriptor
Nonprofit,Nonprofit,Nonprofit,uri://ed-fi.org/ProviderProfitabilityDescriptor
