Name,Frequency
Chew,0.000536047
Yoshida,0.000533369
Wen,0.000532896
Pascual,0.000529116
Jacob,0.000527068
Persaud,0.00052502
Ung,0.000523445
Valdez,0.00052187
Francisco,0.00052187
Ku,0.00052061
Saito,0.000516672
Bhatt,0.000515726
Low,0.000512734
Yung,0.000509898
Kobayashi,0.000509741
Siu,0.000509583
Tai,0.000508638
Bhakta,0.000508638
Corpuz,0.000506275
Won,0.00050533
Rhee,0.000503282
Sim,0.000501865
Alam,0.000500289
Das,0.000493516
Man,0.000493358
Kato,0.000491941
Mui,0.000491626
Ton,0.000488948
Kimura,0.000487688
Higa,0.000486742
Sok,0.000478079
Navarro,0.000477764
Chaudhry,0.000477449
Chien,0.000476976
Diaz,0.000471935
You,0.000471148
Mercado,0.00047036
Gutierrez,0.000469573
Kwak,0.000464689
Gu,0.000464217
Sam,0.000463114
Yap,0.000459491
Sin,0.000457443
Mohammed,0.000456971
Jun,0.000454923
Nair,0.000450985
Rana,0.000449882
Thompson,0.000446574
Taylor,0.000442479
Chea,0.000440589
Lieu,0.000437438
Roy,0.000437123
Vong,0.000436966
Yong,0.000435075
Miranda,0.00043476
Iqbal,0.000434445
Gomez,0.000431767
Hou,0.000430822
Oshiro,0.000430192
Xiao,0.00042972
Tao,0.000429404
Medina,0.000427987
Shaikh,0.000427357
Jeong,0.000427357
Morales,0.000425151
Ting,0.000424836
Go,0.000424049
Chua,0.000417275
Bhatia,0.000415385
Ignacio,0.000414912
Sasaki,0.000414755
Paul,0.00041318
Ocampo,0.00041255
Javier,0.00041255
Dhillon,0.00041255
Tsui,0.000407509
Moore,0.000407194
Hayashi,0.000407194
Zhong,0.000401838
Pascua,0.00040042
Verma,0.000400263
Koh,0.000399948
Manuel,0.000398373
Velasco,0.000398373
Yau,0.000397428
Mar,0.00039538
Fernando,0.000393332
White,0.000392859
Teng,0.000391757
Hossain,0.000390339
Sheth,0.000390024
Dejesus,0.000388291
Sheikh,0.000388134
Loo,0.000387346
Kam,0.000387031
Devera,0.000387031
Ding,0.000386874
Hasan,0.000386086
Trieu,0.000385141
Angeles,0.000384353
Dai,0.000383408
Dave,0.000382148
Yamaguchi,0.00038199
Jimenez,0.00037947
Kung,0.000378997
Ferrer,0.000377422
Antonio,0.000376005
Chuang,0.000373169
Jose,0.000371594
Bang,0.000370964
Grewal,0.000369861
Espiritu,0.000369231
Murakami,0.000369231
Sidhu,0.000368759
Salvador,0.000368286
Enriquez,0.000366238
Mahmood,0.000363875
Ou,0.00036356
Arora,0.000363088
Agarwal,0.00036293
Silva,0.00036167
Sakamoto,0.00036167
Lewis,0.000361513
Ni,0.000360567
Samuel,0.00035915
Szeto,0.00035915
Hall,0.000358047
Gonzalez,0.000357732
Lay,0.000357102
Uddin,0.000356787
Trivedi,0.000356787
Hashimoto,0.000356157
Shimizu,0.000355527
Clark,0.000354109
Uy,0.000353006
Fujimoto,0.000352219
Ham,0.000352061
Marquez,0.000351431
Hassan,0.000350959
Weng,0.000350959
Chai,0.000350801
Guerrero,0.000350013
Ikeda,0.000348281
Kan,0.000346548
Aguilar,0.00034639
Giang,0.000345918
Asuncion,0.000345445
Agustin,0.00034513
Srinivasan,0.00034513
Evangelista,0.000344343
Mariano,0.000343555
Sy,0.000343083
Mistry,0.000342767
Cortez,0.000340562
Inouye,0.000340405
Heng,0.000339302
Ancheta,0.000338829
Keo,0.000338042
Harris,0.000336624
Nishimura,0.000335994
Pineda,0.000335364
Tsao,0.000334104
Nakagawa,0.000333474
Lal,0.000333316
Hsiao,0.000333316
Delossantos,0.000332844
Paik,0.000332056
Delosreyes,0.000331426
Nelson,0.000331111
Saelee,0.000329851
Sison,0.000329536
Sinha,0.000328118
Sarmiento,0.000325755
Jackson,0.000325283
Romero,0.000324652
Mirza,0.00032355
Peralta,0.00032229
Yamashita,0.000321817
Kuang,0.000320714
Cabrera,0.000320557
Kaneshiro,0.000319927
Concepcion,0.000319612
Abe,0.000319297
Manalo,0.000319297
Mo,0.000319297
Ji,0.000318509
Jo,0.000318194
Seto,0.000316934
Pandya,0.000316776
Mori,0.000314571
Hahn,0.000314099
Ang,0.000311421
Chacko,0.000310633
Jeon,0.000308113
Mann,0.00030764
Fujii,0.000306065
Alvarez,0.00030575
Parekh,0.00030575
Chandra,0.000305435
Mok,0.000304332
Okamoto,0.000304175
Bhatti,0.000304175
Kapoor,0.00030386
Shaw,0.000303072
Kulkarni,0.000302914
Joo,0.000302127
Mah,0.000301182
Lou,0.000300867
Qiu,0.000299922
Allen,0.000299291
James,0.000297559
Chae,0.000296614
Krishnan,0.000295983
Vyas,0.000295196
Ren,0.000295038
Akhtar,0.000294881
Sakai,0.000294566
Saephan,0.000294093
Robinson,0.000293148
Baker,0.000292991
Adams,0.000292833
Shao,0.00029047
Banh,0.000290313
Pai,0.00028984
Lien,0.000289053
Ghosh,0.000289053
Ono,0.00028858
Abad,0.000288265
Joe,0.000285902
Xia,0.000285114
Miyamoto,0.000284957
Baek,0.000284799
Acosta,0.000284327
Salazar,0.000284169
Trang,0.000284012
Dam,0.000283067
Valencia,0.000282122
Iyer,0.000281964
Nakano,0.000281649
Choudhury,0.000281491
Saetern,0.000281491
Zou,0.000281176
Huh,0.000279286
Ruiz,0.000279129
Matsuda,0.000278971
Philip,0.000277868
Saini,0.000277553
Wright,0.000277396
Alexander,0.000277238
Walker,0.000276451
Trinidad,0.000275978
Sohn,0.000275663
Meng,0.000274245
Lan,0.000274088
Shu,0.000273615
Baig,0.000273143
Hill,0.000272355
Haque,0.000272355
Rashid,0.000271883
Tieu,0.000271883
Subramanian,0.000271725
Scott,0.000271253
Alcantara,0.000271253
Rai,0.000271253
Roberts,0.000271095
Legaspi,0.000269205
Phu,0.000268732
Guzman,0.000268575
Byun,0.000267787
Padilla,0.000266684
Malhotra,0.000266684
Tien,0.000266684
Anand,0.000265582
Bains,0.000265267
Karim,0.000264952
Zhen,0.000263534
Samson,0.000263061
Maeda,0.000263061
Ogawa,0.000262904
Seng,0.000262116
Hyun,0.000261801
Galang,0.000261644
Andres,0.000261486
Shum,0.000261486
Okada,0.000261171
Khang,0.000261014
Bernardo,0.000260541
Gabriel,0.000259753
Naik,0.000259123
Estrada,0.000258808
Molina,0.000258808
Shukla,0.000258336
Agrawal,0.000257391
Ansari,0.000257076
Butt,0.000256446
Modi,0.000255028
Thakkar,0.000255028
Ota,0.000254083
Chee,0.000253925
Khanna,0.000253768
Ray,0.00025361
Chand,0.00025361
Ro,0.00025361
Kapadia,0.000253295
Honda,0.00025235
Harada,0.00025235
Toy,0.000252035
Campbell,0.000251877
Zaman,0.000251405
Daniel,0.000250932
Qian,0.000250617
Loh,0.000250145
Dhaliwal,0.000250145
Luk,0.000249672
Phillips,0.000249357
Tamura,0.000248884
Taing,0.000247939
Ishii,0.000247467
Serrano,0.000246364
Tian,0.000246049
Ju,0.000245261
Morita,0.000244631
Chopra,0.000244631
Mong,0.000243844
Cui,0.000242741
Parmar,0.000242426
Rizvi,0.000242269
Yamasaki,0.000241954
Ip,0.000241954
Soni,0.000240851
Luna,0.000239906
Mohan,0.000239748
Chinn,0.000239118
Mark,0.000238961
Ying,0.000238331
Fajardo,0.000238173
Rosario,0.000236598
Yue,0.000236598
Ram,0.000235495
Merchant,0.000235023
Mohamed,0.00023455
Aoki,0.000233762
Fujita,0.000233605
Simon,0.000233447
Lowe,0.000233132
Vergara,0.000233132
Sum,0.000232817
Decastro,0.000232502
Aziz,0.000231715
Mun,0.000231557
Husain,0.0002314
Ortiz,0.000229982
Sen,0.000229509
Hasegawa,0.000229037
Ishikawa,0.000228722
Borja,0.000228407
Hur,0.000228249
Arakaki,0.000227619
Gan,0.000226989
Bai,0.000226831
Dsouza,0.000226516
Ruan,0.000226044
Mitchell,0.000225729
Viray,0.000225414
Peterson,0.000225256
Ventura,0.000225099
Miyashiro,0.000225099
Parker,0.000224784
Masuda,0.000224311
Menon,0.000224154
Herrera,0.000223996
Mathews,0.000223996
Doshi,0.000222893
Carter,0.000222736
Raza,0.000222421
Xue,0.000222421
Situ,0.000221791
Green,0.000221476
Wada,0.000220846
Lang,0.000220531
Mishra,0.000220531
Khuu,0.000220531
Garg,0.000219743
Srivastava,0.000219428
Sethi,0.00021864
Ryu,0.00021864
Narayan,0.000218168
Nakamoto,0.000217695
Evans,0.000215647
Delarosa,0.00021486
Co,0.00021486
Fukuda,0.000214387
Camacho,0.000213757
Mathur,0.000213757
Lucas,0.0002136
Nakashima,0.0002136
Luc,0.000213442
Mohammad,0.000213127
Gomes,0.000212182
San,0.000211709
Morris,0.000211237
Whang,0.000211079
Endo,0.000210764
Brar,0.000210764
Rehman,0.000210292
Fernandes,0.000209977
Ngai,0.000209504
Goto,0.000209346
Zaidi,0.000208874
Mallari,0.000207456
Nakayama,0.000207141
Natividad,0.000206511
Chauhan,0.000206354
Rosales,0.000206196
See,0.000204778
Cook,0.000204306
Lorenzo,0.000203991
Murphy,0.000203518
Yoshimura,0.000203203
Choo,0.000203203
Pangilinan,0.000203046
Nakata,0.00020147
Banerjee,0.00020147
Kelly,0.000200998
