Name,Frequency
Oviedo,0.000196966
Quiles,0.000196469
Morgan,0.000196164
Marte,0.000195859
Collins,0.000195248
Castellon,0.000194943
Roybal,0.000194142
Ovalle,0.000193799
Borrego,0.000193493
Velarde,0.000193379
Castanon,0.000193188
Deltoro,0.000193074
Palomo,0.000191853
Quevedo,0.000191242
Haro,0.000191089
Galicia,0.000190174
Bazan,0.000190021
Favela,0.000190021
Stewart,0.00018983
Leiva,0.000189678
Parada,0.000189601
Loredo,0.000189525
Barahona,0.000189525
Carrasquillo,0.000189182
Ordaz,0.000189182
Caldera,0.000189105
Posada,0.000189105
Manzano,0.000189067
Abrego,0.000189029
Bocanegra,0.000189029
Mancilla,0.000188724
Araiza,0.000188228
Verdugo,0.000187464
Amezcua,0.000187388
Talavera,0.00018735
Raya,0.000187197
Ferreira,0.000187007
Alejandro,0.000186511
Galan,0.000186434
Gurrola,0.00018632
Ibanez,0.000186243
Melgar,0.000185976
Buenrostro,0.00018548
Arriola,0.000184183
Servin,0.000184069
Pabon,0.000183763
Olivera,0.000182848
Ascencio,0.000182504
Ozuna,0.000182351
Puga,0.000182084
James,0.00018155
Pizarro,0.000180749
Parker,0.000180634
Oropeza,0.000180444
Muro,0.000180024
Monge,0.000179719
Turner,0.000179299
Davalos,0.000179032
Veliz,0.000178803
Tenorio,0.000178765
Desantiago,0.000178688
Sevilla,0.000178536
Bejarano,0.000178459
Verduzco,0.000177811
Cotto,0.000177353
Murphy,0.00017659
Menjivar,0.000176285
Arango,0.00017617
Manzanares,0.000175445
Pinon,0.000175369
Melchor,0.000175178
Delafuente,0.00017514
Duque,0.000174758
Pinedo,0.000173957
Leija,0.000173766
Lucas,0.000173575
Nuno,0.000173118
Gastelum,0.000173041
Michel,0.000172927
Carrizales,0.00017285
Galaviz,0.000172812
Abeyta,0.000171935
Kelly,0.000171896
Vanegas,0.000170485
Urrutia,0.000170103
Lagunas,0.000170027
Lizarraga,0.000169722
Avelar,0.000169378
Palomares,0.000168768
Escalera,0.000168615
Orona,0.000168462
Hermosillo,0.000168348
Huizar,0.000168233
Rascon,0.000167203
Andino,0.000167089
Giraldo,0.000166822
Richardson,0.000166631
Nazario,0.000166516
Luevano,0.000166211
Salvador,0.000166059
Dimas,0.000165219
Garrido,0.000165143
Medellin,0.000164074
Riojas,0.000164036
Peterson,0.000163731
Aguero,0.00016354
Tobar,0.000163235
Alexander,0.00016312
Claudio,0.000163082
Delao,0.000163006
Yepez,0.000162968
Chairez,0.000162739
Leos,0.000161976
Machuca,0.000161709
Salmeron,0.000160945
Almaguer,0.000160755
Lora,0.000160297
Vicente,0.000160259
Cook,0.000159724
Barboza,0.000159686
Bustillos,0.000159496
Toscano,0.000159457
Garces,0.000159457
Ward,0.000159038
Coronel,0.000158847
Cooper,0.000158694
Meneses,0.000158542
Esqueda,0.000158542
Quiroga,0.000158236
Luciano,0.000158198
Luis,0.000158198
Alvarenga,0.000158046
Arreguin,0.00015774
Chaparro,0.000157359
Bell,0.000156596
Arvizu,0.000156443
Carreno,0.000156367
Viramontes,0.000155565
Antonio,0.000155489
Rizo,0.000155489
Sena,0.000155184
Caban,0.00015484
Arambula,0.000154764
Garduno,0.000153963
Moralez,0.000153963
Payan,0.000153696
Gaspar,0.000153505
Obregon,0.0001532
Tarango,0.000152971
Ross,0.000152742
Balderrama,0.000152704
Rolon,0.000152398
Gonsalez,0.000152246
Penaloza,0.000152169
Gudino,0.00015194
Landa,0.000151826
Rubalcava,0.000151635
Esquibel,0.000151559
Carpio,0.000151177
Wood,0.000150987
Bedolla,0.000150796
Howard,0.000150681
Rey,0.000150605
Bennett,0.000150491
Alegria,0.000150452
Bojorquez,0.000150071
Turcios,0.000149651
Oceguera,0.000149651
Castellano,0.000149537
Almeida,0.000149422
Lopes,0.000149346
Dias,0.000149193
Izquierdo,0.000148888
Brooks,0.000148812
Barcenas,0.000148812
Albarran,0.000148697
Alva,0.000148583
Agosto,0.000148583
Sanders,0.000148354
Oquendo,0.000148201
Reed,0.000147972
Macedo,0.000147934
Reza,0.000147934
Cardoso,0.000147667
Cox,0.000147171
Mandujano,0.000147171
Bailey,0.000147133
Sanmiguel,0.000146866
Chaves,0.000146522
Watson,0.000146141
Recinos,0.00014595
Monreal,0.000145797
Garnica,0.000145606
Laboy,0.000145378
Castrejon,0.000144462
Perry,0.000144424
Delapaz,0.000144195
Cervantez,0.000143928
Miguel,0.000143737
Granado,0.00014366
Foster,0.000143393
Charles,0.000143126
Izaguirre,0.000143126
Melgoza,0.00014305
Montesdeoca,0.000142974
Malave,0.000142745
Peres,0.000142325
Fabian,0.000141943
Oliver,0.000141867
Gray,0.000141791
Dorado,0.000141753
Peraza,0.000141638
Duron,0.000141295
Cerna,0.000141295
Grimaldo,0.000140913
Gurule,0.000140608
Caro,0.000140455
Campa,0.000140379
Berumen,0.000139807
Lechuga,0.000139578
Castano,0.00013912
Calvo,0.000138586
Hughes,0.00013828
Lazaro,0.000137517
Marmolejo,0.000137136
Talamantes,0.000136869
Gallo,0.000136716
Sorto,0.000136716
Encarnacion,0.000136678
Burciaga,0.000136601
Umana,0.000136525
Zendejas,0.000136525
Moreira,0.000136296
Roa,0.00013622
Olmedo,0.000136029
Catalan,0.000135876
Elizalde,0.000135762
Magallon,0.000135724
Gomes,0.000135075
Saiz,0.000135037
Saravia,0.000134732
Colin,0.000134617
Sisneros,0.000134465
Sullivan,0.000134121
Cifuentes,0.000134045
Russell,0.000134007
Gallego,0.00013393
Veloz,0.00013374
Govea,0.000133663
Chaidez,0.000133511
Telles,0.000133473
Pelaez,0.000133473
Simon,0.000133053
Almazan,0.000132938
Cosme,0.00013248
Pizano,0.000132328
Suazo,0.000132137
Palafox,0.000130763
Barriga,0.000130763
Ahumada,0.000130687
Armas,0.000130573
Casiano,0.000130382
Fregoso,0.000130306
Aguila,0.000129733
Guadarrama,0.000129733
Guadalupe,0.000129581
Henderson,0.000129085
Soler,0.000128894
Borges,0.000128817
Sigala,0.000128703
Cobos,0.000128398
Alvares,0.000128054
Alejo,0.000127825
Ruano,0.000127749
Plaza,0.00012752
Price,0.000127444
Lamas,0.000127139
Laguna,0.000127139
Ellis,0.000127024
Bruno,0.000126948
Fisher,0.000126757
Calzada,0.000126681
Colunga,0.00012649
Maravilla,0.000126337
Pascual,0.000126223
Maes,0.000125879
Monzon,0.000125841
Dehoyos,0.000125765
Grajeda,0.000125765
Lozoya,0.000125689
Long,0.000125345
Javier,0.000125307
Ayon,0.000125078
Avendano,0.000124964
Cabello,0.000124697
Borja,0.00012462
Lung,0.000124544
Gandara,0.000124544
Mcdonald,0.000124315
Antunez,0.000124277
Munos,0.0001242
Silvas,0.00012401
Stevens,0.000123895
Canchola,0.000123857
Candelario,0.000123475
Escoto,0.000123475
Arzola,0.000123208
Reynolds,0.000123132
Morel,0.000122979
Piedra,0.000122674
Delreal,0.000122483
Gusman,0.000122445
Delcid,0.000122445
Daniel,0.000122407
Funes,0.000122293
Mejias,0.000122216
Patterson,0.000121987
Jacquez,0.000121873
Landaverde,0.000121797
Topete,0.000121797
Melendrez,0.00012172
Cespedes,0.000121682
Vizcarra,0.000121606
Casares,0.000121529
Graham,0.000121453
Briceno,0.000121453
Caudillo,0.00012111
Butler,0.00012069
Feliz,0.000120156
Myers,0.000120118
Arrieta,0.000120041
Aguinaga,0.000119736
Alatorre,0.000119698
Barnes,0.000119622
Salguero,0.000119622
Jorge,0.000119545
Paiz,0.000119545
Gasca,0.000119545
Plata,0.000119469
Hamilton,0.000119393
West,0.000119393
Wallace,0.000119355
Harrison,0.00011924
Celaya,0.000119049
Quijada,0.000119049
Hard,0.000118897
Melo,0.000118668
Coria,0.000118591
Enciso,0.000118515
Castorena,0.000118439
Encinas,0.000118362
Tinajero,0.000118324
Gordon,0.000118248
Astorga,0.000118248
Damian,0.000118134
Raygoza,0.000117523
Arzate,0.000117294
Neri,0.000117256
Zermeno,0.000117256
Henry,0.000116989
Powell,0.000116493
Aguiar,0.000115997
Pasillas,0.000115691
Marino,0.000115615
Hinojos,0.000115463
Simmons,0.000115424
Fontanez,0.000115424
Placencia,0.000115119
Real,0.000114928
Viveros,0.000114814
Gutierres,0.000114776
Coleman,0.000114623
Villalba,0.000114623
Almodovar,0.000114585
Wong,0.000114547
Sotomayor,0.000114242
Zurita,0.000114242
Celis,0.000114127
Costa,0.000113974
Adames,0.000113898
Mendosa,0.000113555
Granillo,0.000113135
Murray,0.000113021
Tristan,0.000112906
Valero,0.000112792
Novoa,0.000112715
Goto,0.000112372
Zacarias,0.000112296
Gloria,0.000112219
Sedillo,0.000111876
Gamino,0.000111799
Avitia,0.000111494
Tolentino,0.000111227
Marshall,0.000110884
Alderete,0.000110884
Atencio,0.000110846
Palmer,0.000110769
Carcamo,0.000110578
Ceron,0.000110578
Batres,0.00011054
Borrero,0.000110426
