Name,Frequency
Vigil,0.000684378
Eagle,0.000683496
Lyons,0.000681732
Verdin,0.000679969
Monroe,0.000679087
Pino,0.000679087
Jack,0.000676441
Juan,0.000676441
Carpenter,0.000672031
Watkins,0.000669385
Wagner,0.000667622
Barber,0.000667622
Larson,0.00066233
Arnold,0.000661448
Livingston,0.000661448
Payne,0.000657038
Denny,0.000657038
Dunn,0.000652629
Decoteau,0.000650865
Howell,0.000648219
Singh,0.000647337
Mccabe,0.000645573
Beaver,0.000644691
Sharp,0.000643809
Burgess,0.000643809
Ben,0.000642927
Blue,0.000638518
Rivera,0.000634108
Harper,0.000634108
Cochran,0.000631462
Baldwin,0.000627935
Rivers,0.000627935
David,0.000627053
Boone,0.000624407
Gutierrez,0.000619997
Hoffman,0.000619997
Mike,0.000619997
Moreno,0.000618233
Yellowhair,0.000618233
Valdez,0.000617351
Dean,0.00061647
Reyes,0.000615588
Valencia,0.000612942
Goodman,0.000611178
Lawson,0.000609414
Poitra,0.000606768
Logan,0.000604122
Bates,0.000603241
Kirk,0.000597067
Cross,0.000596185
Farmer,0.000596185
Singer,0.000596185
Matthews,0.000594421
Norton,0.000594421
May,0.000591775
Leonard,0.000590012
Wolf,0.00058913
Sloan,0.00058913
Gregory,0.000587366
Miles,0.000585602
Holt,0.000582956
Charlie,0.000582074
Salazar,0.00058031
French,0.000579428
Watchman,0.000579428
Douglas,0.000578547
Hansen,0.000576783
Maynor,0.000576783
Newman,0.000575901
Snow,0.000575901
House,0.000575019
Pinto,0.000570609
Mckinney,0.000568845
Moran,0.000567963
Carr,0.000562672
Bush,0.000560908
Sherman,0.000560908
Hanson,0.000558262
Duran,0.000558262
Hubbard,0.000558262
Allison,0.000558262
Caldwell,0.000555616
Watts,0.000554734
Summers,0.000552089
Robbins,0.000551207
Strong,0.000551207
Belgarde,0.000551207
Benson,0.000549443
Crowe,0.000549443
Adkins,0.000548561
Manygoats,0.000547679
Cunningham,0.000546797
Fuller,0.000545915
Montgomery,0.000544151
Pratt,0.000543269
Davidson,0.000539742
Brady,0.000539742
Craig,0.000537096
Terry,0.000537096
Gorman,0.000535332
Lincoln,0.000535332
Garrett,0.000532686
Vaughn,0.000532686
Wade,0.000531804
Buck,0.000531804
Revels,0.000530922
Carlson,0.00053004
Morin,0.000529158
Underwood,0.000528276
Manning,0.000527395
Molina,0.000526513
Horn,0.000525631
Patel,0.000524749
Sanderson,0.000523867
Reid,0.000522985
Vasquez,0.000522103
Graves,0.000522103
Bia,0.000522103
Fletcher,0.000521221
Dale,0.000519457
Patrick,0.000518575
Ryan,0.000515929
Shepherd,0.000515929
Burke,0.000515048
Janis,0.000514166
Bishop,0.000513284
Enos,0.000512402
Neal,0.000510638
Ortega,0.000508874
Goodwin,0.000508874
Horton,0.000507992
Tenorio,0.000507992
Lujan,0.000506228
Randall,0.000504464
Fairbanks,0.000504464
Jose,0.0005027
Arviso,0.000501819
Burton,0.000500937
Parrish,0.000499173
Spears,0.000496527
Beck,0.000492999
Sutton,0.000492999
Reeves,0.000492999
Abeita,0.000492999
Harmon,0.000492117
Andrew,0.000490353
Potter,0.000489472
Diaz,0.00048859
Peltier,0.000487708
Wesley,0.000486826
Rhodes,0.000485944
Hammond,0.000485062
Holland,0.00048418
Shelton,0.000483298
Sims,0.000482416
Henson,0.000480652
Morales,0.00047977
Crow,0.00047977
Medina,0.000478888
Hood,0.000478888
Holiday,0.000478888
Burnette,0.000477124
Blake,0.000476243
Dennis,0.000474479
Barker,0.000473597
